playerID,ballots,votes,inducted
kuennha01,447.0,115.0,N
adamsba01,201.0,8.0,N
lajoina01,201.0,168.0,Y
duganjo01,153.0,2.0,N
garvest01,496.0,138.0,N
cavarph01,160.0,2.0,N
dobyla01,306.0,1.0,N
elberki01,201.0,1.0,N
milancl01,264.0,1.0,N
terrybi01,226.0,9.0,N
trammal01,539.0,94.0,N
shortch02,432.0,1.0,N
tiantlu01,499.0,86.0,N
santoro01,456.0,150.0,N
newcodo01,396.0,7.0,N
ashburi01,283.0,6.0,N
willibe02,569.0,19.0,N
cochrmi01,233.0,88.0,N
ruckena01,262.0,12.0,N
dykstle01,472.0,1.0,N
hubbeca01,161.0,140.0,Y
grohhe01,251.0,5.0,N
kaatji01,456.0,98.0,N
rizzuph01,201.0,45.0,N
maranra01,153.0,58.0,N
grohhe01,201.0,1.0,N
torrejo01,444.0,55.0,N
ruffire01,292.0,212.0,N
kleinch01,269.0,37.0,N
righeda01,515.0,2.0,N
keltnke01,266.0,1.0,N
mazerbi01,425.0,100.0,N
martipe01,153.0,16.0,N
mazerbi01,385.0,33.0,N
mattido01,516.0,59.0,N
burnsge01,262.0,3.0,N
camildo01,266.0,4.0,N
donlimi01,247.0,1.0,N
guarded01,549.0,0.0,N
munsoth01,447.0,31.0,N
clarkjo01,78.0,5.0,N
ruckena01,247.0,10.0,N
wynnea01,396.0,301.0,Y
martipe01,269.0,29.0,N
howarel01,403.0,45.0,N
allendi01,374.0,14.0,N
floodcu01,456.0,39.0,N
crandde01,432.0,9.0,N
kraneed01,395.0,0.0,N
stengca01,121.0,1.0,N
marquru01,274.0,4.0,N
oliveal01,443.0,19.0,N
larsedo01,415.0,32.0,N
facero01,374.0,32.0,N
haineje01,168.0,11.0,N
kellyge01,269.0,5.0,N
adamsba01,251.0,24.0,N
wilsoha01,266.0,94.0,N
coopewa01,388.0,56.0,N
facero01,403.0,65.0,N
simmoal01,226.0,116.0,N
crigelo01,262.0,11.0,N
tiantlu01,497.0,53.0,N
wanerpa01,121.0,51.0,N
alomasa02,569.0,16.0,N
fregoji01,403.0,4.0,N
maranra01,187.0,39.0,N
rixeyep01,252.0,5.0,N
faberre01,251.0,27.0,N
tayloto02,415.0,0.0,N
baineha01,539.0,33.0,N
powervi01,396.0,3.0,N
collied01,262.0,175.0,N
morrija02,496.0,113.0,N
alexado01,460.0,0.0,N
ruffire01,302.0,208.0,N
grimmch01,121.0,6.0,N
jonessa01,274.0,1.0,N
fitzsfr01,160.0,1.0,N
parkeda01,473.0,83.0,N
lyonste01,153.0,29.0,N
conceda01,545.0,74.0,N
lowebo01,233.0,1.0,N
schoere01,374.0,146.0,N
hahnno01,274.0,1.0,N
youngro01,234.0,34.0,N
selkige01,153.0,1.0,N
elliobo01,201.0,4.0,N
blylebe01,545.0,260.0,N
cartejo01,506.0,19.0,N
coombja01,121.0,2.0,N
grimmch01,153.0,10.0,N
burdele01,380.0,12.0,N
oglivbe01,430.0,0.0,N
grimmch01,247.0,1.0,N
mcgwima01,569.0,96.0,N
